SLEIGH
PresentSize: 10000
Score: 0
PRESENTS
id,a,b,c,locked,rotation,previousAllocation,calculatedX,calculatedY,calculatedZ
693,33,17,90,false,null,692,0,0,0
694,39,12,36,false,null,693,0,0,0
695,206,115,146,false,null,694,0,0,0
696,10,8,9,false,null,695,0,0,0
697,9,9,7,false,null,696,0,0,0
698,8,10,5,false,null,697,0,0,0
699,7,7,10,false,null,698,0,0,0
700,2,4,2,false,null,699,0,0,0
701,6,5,2,false,null,700,0,0,0
702,21,39,77,false,null,701,0,0,0
703,100,110,66,false,null,702,0,0,0
704,109,238,151,false,null,703,0,0,0
705,8,6,32,false,null,704,0,0,0
706,136,184,203,false,null,705,0,0,0
707,17,23,16,false,null,706,0,0,0
708,6,9,4,false,null,707,0,0,0
709,87,73,93,false,null,708,0,0,0
710,37,30,48,false,null,709,0,0,0
711,30,34,81,false,null,710,0,0,0
712,95,206,204,false,null,711,0,0,0
713,152,84,194,false,null,712,0,0,0
714,7,47,50,false,null,713,0,0,0
715,174,220,117,false,null,714,0,0,0
716,44,65,32,false,null,715,0,0,0
717,3,5,4,false,null,716,0,0,0
718,2,3,5,false,null,717,0,0,0
719,91,112,237,false,null,718,0,0,0
720,50,25,56,false,null,719,0,0,0
721,6,4,3,false,null,720,0,0,0
722,75,193,155,false,null,721,0,0,0
723,4,3,9,false,null,722,0,0,0
724,12,33,11,false,null,723,0,0,0
725,7,5,2,false,null,724,0,0,0
726,28,26,33,false,null,725,0,0,0
727,8,13,25,false,null,726,0,0,0
728,75,86,120,false,null,727,0,0,0
729,19,10,11,false,null,728,0,0,0
730,46,40,64,false,null,729,0,0,0
731,2,9,5,false,null,730,0,0,0
732,29,46,11,false,null,731,0,0,0
733,193,224,183,false,null,732,0,0,0
734,19,64,28,false,null,733,0,0,0
735,33,37,61,false,null,734,0,0,0
736,9,7,66,false,null,735,0,0,0
737,10,7,2,false,null,736,0,0,0
738,6,8,2,false,null,737,0,0,0
739,97,172,168,false,null,738,0,0,0
740,44,19,89,false,null,739,0,0,0
741,9,6,3,false,null,740,0,0,0
742,3,6,6,false,null,741,0,0,0
743,27,39,7,false,null,742,0,0,0
744,160,76,177,false,null,743,0,0,0
745,11,16,100,false,null,744,0,0,0
746,4,5,4,false,null,745,0,0,0
747,15,18,75,false,null,746,0,0,0
748,8,38,31,false,null,747,0,0,0
749,133,222,164,false,null,748,0,0,0
750,12,32,75,false,null,749,0,0,0
751,3,4,7,false,null,750,0,0,0
752,17,48,42,false,null,751,0,0,0
753,75,184,216,false,null,752,0,0,0
754,175,99,250,false,null,753,0,0,0
755,66,36,19,false,null,754,0,0,0
756,102,123,193,false,null,755,0,0,0
757,4,4,10,false,null,756,0,0,0
758,59,62,14,false,null,757,0,0,0
759,13,38,40,false,null,758,0,0,0
760,43,8,18,false,null,759,0,0,0
761,8,7,10,false,null,760,0,0,0
762,174,70,214,false,null,761,0,0,0
763,172,102,160,false,null,762,0,0,0
764,9,34,38,false,null,763,0,0,0
765,3,5,4,false,null,764,0,0,0
766,3,7,9,false,null,765,0,0,0
767,19,11,40,false,null,766,0,0,0
768,166,250,202,false,null,767,0,0,0
769,229,243,180,false,null,768,0,0,0
770,104,218,159,false,null,769,0,0,0
771,26,50,66,false,null,770,0,0,0
772,4,7,9,false,null,771,0,0,0
773,4,8,4,false,null,772,0,0,0
774,33,34,6,false,null,773,0,0,0
775,8,3,7,false,null,774,0,0,0
776,8,13,50,false,null,775,0,0,0
777,14,44,14,false,null,776,0,0,0
778,215,185,212,false,null,777,0,0,0
779,5,8,6,false,null,778,0,0,0
780,6,2,3,false,null,779,0,0,0
781,7,6,4,false,null,780,0,0,0
782,70,120,74,false,null,781,0,0,0
783,30,53,65,false,null,782,0,0,0
784,2,9,8,false,null,783,0,0,0
785,110,71,186,false,null,784,0,0,0
786,15,14,19,false,null,785,0,0,0
787,50,21,25,false,null,786,0,0,0
788,24,10,66,false,null,787,0,0,0
789,37,35,8,false,null,788,0,0,0
790,8,7,6,false,null,789,0,0,0
791,117,100,117,false,null,790,0,0,0
792,62,67,19,false,null,791,0,0,0
793,8,10,6,false,null,792,0,0,0
794,20,11,23,false,null,793,0,0,0
795,6,8,8,false,null,794,0,0,0
796,50,70,54,false,null,795,0,0,0
797,5,5,8,false,null,796,0,0,0
798,29,34,43,false,null,797,0,0,0
799,60,43,25,false,null,798,0,0,0
800,4,6,3,false,null,799,0,0,0
801,7,10,3,false,null,800,0,0,0
802,51,22,50,false,null,801,0,0,0
803,144,183,193,false,null,802,0,0,0
804,28,36,6,false,null,803,0,0,0
805,19,68,13,false,null,804,0,0,0
806,2,2,9,false,null,805,0,0,0
807,4,10,5,false,null,806,0,0,0
808,140,116,205,false,null,807,0,0,0
809,32,39,41,false,null,808,0,0,0
810,32,37,62,false,null,809,0,0,0
811,63,60,21,false,null,810,0,0,0
812,187,168,152,false,null,811,0,0,0
813,7,9,4,false,null,812,0,0,0
814,43,51,19,false,null,813,0,0,0
815,4,8,2,false,null,814,0,0,0
816,132,66,237,false,null,815,0,0,0
817,9,10,10,false,null,816,0,0,0
818,28,37,60,false,null,817,0,0,0
819,21,8,61,false,null,818,0,0,0
820,38,30,18,false,null,819,0,0,0
821,205,248,134,false,null,820,0,0,0
822,17,7,14,false,null,821,0,0,0
823,201,159,91,false,null,822,0,0,0
824,38,55,28,false,null,823,0,0,0
825,8,9,4,false,null,824,0,0,0
826,21,5,59,false,null,825,0,0,0
827,7,7,7,false,null,826,0,0,0
828,69,127,122,false,null,827,0,0,0
829,8,43,33,false,null,828,0,0,0
830,45,40,79,false,null,829,0,0,0
831,3,3,5,false,null,830,0,0,0
832,187,147,190,false,null,831,0,0,0
833,27,44,56,false,null,832,0,0,0
834,135,66,185,false,null,833,0,0,0
835,4,6,6,false,null,834,0,0,0
836,10,5,10,false,null,835,0,0,0
837,9,9,3,false,null,836,0,0,0
838,36,10,39,false,null,837,0,0,0
839,44,38,91,false,null,838,0,0,0
840,153,139,226,false,null,839,0,0,0
841,8,8,7,false,null,840,0,0,0
842,3,10,7,false,null,841,0,0,0
843,237,247,175,false,null,842,0,0,0
844,3,5,9,false,null,843,0,0,0
845,42,44,30,false,null,844,0,0,0
846,33,41,43,false,null,845,0,0,0
847,5,8,10,false,null,846,0,0,0
848,82,198,234,false,null,847,0,0,0
849,2,5,2,false,null,848,0,0,0
850,28,17,30,false,null,849,0,0,0
851,10,13,39,false,null,850,0,0,0
852,230,244,202,false,null,851,0,0,0
853,2,4,3,false,null,852,0,0,0
854,23,28,38,false,null,853,0,0,0
855,5,2,6,false,null,854,0,0,0
856,94,243,127,false,null,855,0,0,0
857,69,207,209,false,null,856,0,0,0
858,161,209,208,false,null,857,0,0,0
859,190,247,242,false,null,858,0,0,0
860,8,6,10,false,null,859,0,0,0
861,26,5,20,false,null,860,0,0,0
862,162,82,147,false,null,861,0,0,0
863,8,10,3,false,null,862,0,0,0
864,22,36,25,false,null,863,0,0,0
865,15,23,94,false,null,864,0,0,0
866,5,4,3,false,null,865,0,0,0
867,32,14,53,false,null,866,0,0,0
868,9,8,2,false,null,867,0,0,0
869,4,6,9,false,null,868,0,0,0
870,82,166,171,false,null,869,0,0,0
871,127,214,123,false,null,870,0,0,0
872,6,5,3,false,null,871,0,0,0
873,131,122,227,false,null,872,0,0,0
874,202,249,235,false,null,873,0,0,0
875,2,5,9,false,null,874,0,0,0
876,22,43,26,false,null,875,0,0,0
877,25,33,53,false,null,876,0,0,0
878,137,154,189,false,null,877,0,0,0
879,5,9,8,false,null,878,0,0,0
880,22,43,67,false,null,879,0,0,0
881,37,45,85,false,null,880,0,0,0
882,68,50,60,false,null,881,0,0,0
883,77,131,80,false,null,882,0,0,0
884,6,33,94,false,null,883,0,0,0
885,6,7,5,false,null,884,0,0,0
886,5,3,4,false,null,885,0,0,0
887,86,198,126,false,null,886,0,0,0
888,161,177,250,false,null,887,0,0,0
889,196,65,129,false,null,888,0,0,0
890,6,38,25,false,null,889,0,0,0
891,50,29,47,false,null,890,0,0,0
892,65,232,143,false,null,891,0,0,0
893,233,97,118,false,null,892,0,0,0
894,148,191,176,false,null,893,0,0,0
895,97,157,213,false,null,894,0,0,0
896,7,4,7,false,null,895,0,0,0
897,231,91,152,false,null,896,0,0,0
898,64,21,61,false,null,897,0,0,0
899,5,8,6,false,null,898,0,0,0
900,42,42,10,false,null,899,0,0,0
901,67,35,27,false,null,900,0,0,0
902,91,162,81,false,null,901,0,0,0
903,3,7,3,false,null,902,0,0,0
904,24,19,36,false,null,903,0,0,0
905,43,40,9,false,null,904,0,0,0
906,45,13,83,false,null,905,0,0,0
907,135,249,216,false,null,906,0,0,0
908,19,65,10,false,null,907,0,0,0
909,37,38,55,false,null,908,0,0,0
910,5,7,5,false,null,909,0,0,0
911,60,9,56,false,null,910,0,0,0
912,16,17,54,false,null,911,0,0,0
913,41,10,64,false,null,912,0,0,0
914,215,111,179,false,null,913,0,0,0
915,25,8,35,false,null,914,0,0,0
916,21,10,58,false,null,915,0,0,0
917,10,2,5,false,null,916,0,0,0
918,5,7,9,false,null,917,0,0,0
919,6,7,3,false,null,918,0,0,0
920,25,41,47,false,null,919,0,0,0
921,7,6,7,false,null,920,0,0,0
922,67,68,15,false,null,921,0,0,0
923,54,14,66,false,null,922,0,0,0
924,2,6,8,false,null,923,0,0,0
925,60,37,7,false,null,924,0,0,0
926,2,5,8,false,null,925,0,0,0
927,44,42,32,false,null,926,0,0,0
928,3,7,6,false,null,927,0,0,0
929,2,5,9,false,null,928,0,0,0
930,7,4,8,false,null,929,0,0,0
931,16,45,30,false,null,930,0,0,0
932,14,35,9,false,null,931,0,0,0
933,162,209,247,false,null,932,0,0,0
934,36,43,24,false,null,933,0,0,0
935,5,6,9,false,null,934,0,0,0
936,4,10,9,false,null,935,0,0,0
937,211,172,76,false,null,936,0,0,0
938,19,37,23,false,null,937,0,0,0
939,8,2,3,false,null,938,0,0,0
940,10,3,10,false,null,939,0,0,0
941,245,188,219,false,null,940,0,0,0
942,12,7,80,false,null,941,0,0,0
943,18,50,56,false,null,942,0,0,0
944,25,12,6,false,null,943,0,0,0
945,13,30,27,false,null,944,0,0,0
946,37,5,2,false,null,945,0,0,0
947,8,3,6,false,null,946,0,0,0
948,36,6,35,false,null,947,0,0,0
949,229,150,146,false,null,948,0,0,0
950,2,3,7,false,null,949,0,0,0
951,238,178,237,false,null,950,0,0,0
952,4,9,6,false,null,951,0,0,0
953,23,31,57,false,null,952,0,0,0
954,8,8,7,false,null,953,0,0,0
955,2,9,9,false,null,954,0,0,0
956,180,228,218,false,null,955,0,0,0
957,3,8,7,false,null,956,0,0,0
958,50,60,12,false,null,957,0,0,0
959,113,184,187,false,null,958,0,0,0
960,183,226,180,false,null,959,0,0,0
961,8,40,53,false,null,960,0,0,0
962,56,28,57,false,null,961,0,0,0
963,174,173,119,false,null,962,0,0,0
964,116,176,83,false,null,963,0,0,0
965,29,65,39,false,null,964,0,0,0
966,67,38,67,false,null,965,0,0,0
967,12,59,57,false,null,966,0,0,0
968,173,122,148,false,null,967,0,0,0
969,23,13,10,false,null,968,0,0,0
970,6,6,2,false,null,969,0,0,0
971,24,20,49,false,null,970,0,0,0
972,10,5,5,false,null,971,0,0,0
973,63,6,34,false,null,972,0,0,0
974,189,242,131,false,null,973,0,0,0
975,54,53,24,false,null,974,0,0,0
976,10,8,6,false,null,975,0,0,0
977,7,4,6,false,null,976,0,0,0
978,7,70,65,false,null,977,0,0,0
979,26,40,23,false,null,978,0,0,0
980,34,32,66,false,null,979,0,0,0
981,6,42,88,false,null,980,0,0,0
982,7,2,7,false,null,981,0,0,0
983,8,7,9,false,null,982,0,0,0
984,64,8,28,false,null,983,0,0,0
985,198,238,123,false,null,984,0,0,0
986,10,6,5,false,null,985,0,0,0
987,66,153,247,false,null,986,0,0,0
988,124,98,205,false,null,987,0,0,0
989,34,27,95,false,null,988,0,0,0
990,10,14,82,false,null,989,0,0,0
991,5,33,24,false,null,990,0,0,0
992,10,14,12,false,null,991,0,0,0
993,147,145,112,false,null,992,0,0,0
994,67,192,180,false,null,993,0,0,0
995,84,209,102,false,null,994,0,0,0
996,5,10,10,false,null,995,0,0,0
997,3,10,3,false,null,996,0,0,0
998,91,168,92,false,null,997,0,0,0
999,7,8,7,false,null,998,0,0,0
1000,26,23,20,false,null,999,0,0,0
1001,5,47,59,false,null,1000,0,0,0
1002,6,8,4,false,null,1001,0,0,0
1003,227,174,176,false,null,1002,0,0,0
1004,13,53,7,false,null,1003,0,0,0
1005,8,63,23,false,null,1004,0,0,0
1006,45,54,70,false,null,1005,0,0,0
1007,19,44,81,false,null,1006,0,0,0
1008,17,12,46,false,null,1007,0,0,0
1009,15,30,74,false,null,1008,0,0,0
1010,37,17,76,false,null,1009,0,0,0
1011,33,8,19,false,null,1010,0,0,0
1012,19,29,33,false,null,1011,0,0,0
1013,37,8,85,false,null,1012,0,0,0
1014,67,237,132,false,null,1013,0,0,0
1015,2,7,4,false,null,1014,0,0,0
1016,171,115,193,false,null,1015,0,0,0
1017,15,33,12,false,null,1016,0,0,0
1018,6,2,6,false,null,1017,0,0,0
1019,35,39,40,false,null,1018,0,0,0
1020,13,63,33,false,null,1019,0,0,0
1021,6,4,8,false,null,1020,0,0,0
1022,91,209,174,false,null,1021,0,0,0
1023,9,15,17,false,null,1022,0,0,0
1024,130,130,156,false,null,1023,0,0,0
1025,9,3,3,false,null,1024,0,0,0
1026,244,223,202,false,null,1025,0,0,0
1027,26,10,64,false,null,1026,0,0,0
1028,18,55,62,false,null,1027,0,0,0
1029,4,3,3,false,null,1028,0,0,0
1030,2,7,2,false,null,1029,0,0,0
1031,6,2,3,false,null,1030,0,0,0
1032,22,5,23,false,null,1031,0,0,0
1033,21,61,40,false,null,1032,0,0,0
1034,30,13,50,false,null,1033,0,0,0
1035,8,2,4,false,null,1034,0,0,0
1036,32,62,62,false,null,1035,0,0,0
1037,8,6,9,false,null,1036,0,0,0
1038,158,241,112,false,null,1037,0,0,0
1039,61,33,11,false,null,1038,0,0,0
1040,14,33,42,false,null,1039,0,0,0
1041,209,160,141,false,null,1040,0,0,0
1042,9,14,69,false,null,1041,0,0,0
1043,35,19,45,false,null,1042,0,0,0
1044,40,31,17,false,null,1043,0,0,0
1045,207,159,230,false,null,1044,0,0,0
1046,47,23,56,false,null,1045,0,0,0
1047,50,55,9,false,null,1046,0,0,0
1048,34,16,92,false,null,1047,0,0,0
1049,12,7,8,false,null,1048,0,0,0
1050,60,63,63,false,null,1049,0,0,0
1051,44,41,86,false,null,1050,0,0,0
1052,48,55,47,false,null,1051,0,0,0
1053,62,69,46,false,null,1052,0,0,0
1054,31,49,12,false,null,1053,0,0,0
1055,129,220,210,false,null,1054,0,0,0
1056,38,40,46,false,null,1055,0,0,0
1057,63,21,25,false,null,1056,0,0,0
1058,64,22,35,false,null,1057,0,0,0
1059,243,71,158,false,null,1058,0,0,0
1060,14,32,26,false,null,1059,0,0,0
1061,34,24,5,false,null,1060,0,0,0
1062,3,8,7,false,null,1061,0,0,0
1063,31,9,30,false,null,1062,0,0,0
1064,7,8,9,false,null,1063,0,0,0
1065,130,236,138,false,null,1064,0,0,0
1066,16,64,14,false,null,1065,0,0,0
1067,43,10,20,false,null,1066,0,0,0
1068,45,44,96,false,null,1067,0,0,0
1069,60,58,39,false,null,1068,0,0,0
1070,45,42,77,false,null,1069,0,0,0
1071,44,24,46,false,null,1070,0,0,0
1072,77,239,86,false,null,1071,0,0,0
1073,5,3,9,false,null,1072,0,0,0
1074,38,25,84,false,null,1073,0,0,0
1075,36,69,21,false,null,1074,0,0,0
1076,75,239,140,false,null,1075,0,0,0
1077,44,32,61,false,null,1076,0,0,0
1078,179,240,76,false,null,1077,0,0,0
1079,195,148,244,false,null,1078,0,0,0
1080,33,58,36,false,null,1079,0,0,0
1081,48,25,67,false,null,1080,0,0,0
1082,246,204,222,false,null,1081,0,0,0
1083,10,3,9,false,null,1082,0,0,0
1084,26,23,25,false,null,1083,0,0,0
1085,224,113,130,false,null,1084,0,0,0
1086,7,6,8,false,null,1085,0,0,0
1087,6,7,9,false,null,1086,0,0,0
1088,15,10,77,false,null,1087,0,0,0
1089,6,32,84,false,null,1088,0,0,0
1090,2,10,2,false,null,1089,0,0,0
1091,8,6,10,false,null,1090,0,0,0
1092,67,49,45,false,null,1091,0,0,0
1093,10,8,9,false,null,1092,0,0,0
1094,6,4,5,false,null,1093,0,0,0
1095,240,238,234,false,null,1094,0,0,0
1096,11,32,7,false,null,1095,0,0,0
1097,112,205,145,false,null,1096,0,0,0
1098,20,24,71,false,null,1097,0,0,0
1099,59,25,40,false,null,1098,0,0,0
1100,10,54,13,false,null,1099,0,0,0
1101,41,49,59,false,null,1100,0,0,0
1102,43,14,35,false,null,1101,0,0,0
1103,149,75,100,false,null,1102,0,0,0
1104,9,2,5,false,null,1103,0,0,0
1105,7,3,3,false,null,1104,0,0,0
1106,23,12,49,false,null,1105,0,0,0
1107,109,71,227,false,null,1106,0,0,0
1108,3,3,5,false,null,1107,0,0,0
1109,213,142,150,false,null,1108,0,0,0
1110,8,34,55,false,null,1109,0,0,0
1111,38,10,98,false,null,1110,0,0,0
1112,9,2,3,false,null,1111,0,0,0
1113,6,8,10,false,null,1112,0,0,0
1114,5,4,3,false,null,1113,0,0,0
1115,30,26,37,false,null,1114,0,0,0
1116,45,23,11,false,null,1115,0,0,0
1117,45,47,26,false,null,1116,0,0,0
1118,199,99,210,false,null,1117,0,0,0
1119,23,38,21,false,null,1118,0,0,0
1120,8,8,8,false,null,1119,0,0,0
1121,8,2,7,false,null,1120,0,0,0
1122,8,9,6,false,null,1121,0,0,0
1123,219,206,101,false,null,1122,0,0,0
1124,7,10,3,false,null,1123,0,0,0
1125,17,40,34,false,null,1124,0,0,0
1126,62,64,52,false,null,1125,0,0,0
1127,2,8,7,false,null,1126,0,0,0
1128,26,42,31,false,null,1127,0,0,0
1129,29,36,69,false,null,1128,0,0,0
1130,61,50,62,false,null,1129,0,0,0
1131,10,2,3,false,null,1130,0,0,0
1132,152,150,116,false,null,1131,0,0,0
1133,25,11,75,false,null,1132,0,0,0
1134,47,6,32,false,null,1133,0,0,0
1135,34,33,6,false,null,1134,0,0,0
1136,24,36,75,false,null,1135,0,0,0
1137,34,6,89,false,null,1136,0,0,0
1138,34,31,65,false,null,1137,0,0,0
1139,25,17,24,false,null,1138,0,0,0
1140,51,47,44,false,null,1139,0,0,0
1141,9,10,2,false,null,1140,0,0,0
1142,82,248,162,false,null,1141,0,0,0
1143,2,7,8,false,null,1142,0,0,0
1144,7,4,8,false,null,1143,0,0,0
1145,4,2,10,false,null,1144,0,0,0
1146,3,5,9,false,null,1145,0,0,0
1147,29,20,57,false,null,1146,0,0,0
1148,30,28,29,false,null,1147,0,0,0
1149,16,37,61,false,null,1148,0,0,0
1150,5,4,9,false,null,1149,0,0,0
1151,182,198,83,false,null,1150,0,0,0
1152,3,4,8,false,null,1151,0,0,0
1153,8,6,7,false,null,1152,0,0,0
1154,119,90,153,false,null,1153,0,0,0
1155,2,10,2,false,null,1154,0,0,0
1156,192,134,123,false,null,1155,0,0,0
1157,28,24,19,false,null,1156,0,0,0
1158,31,29,36,false,null,1157,0,0,0
1159,134,199,148,false,null,1158,0,0,0
1160,5,2,7,false,null,1159,0,0,0
1161,9,9,5,false,null,1160,0,0,0
1162,53,24,63,false,null,1161,0,0,0
1163,29,35,61,false,null,1162,0,0,0
1164,43,18,31,false,null,1163,0,0,0
1165,171,154,137,false,null,1164,0,0,0
1166,17,12,56,false,null,1165,0,0,0
1167,167,142,205,false,null,1166,0,0,0
1168,2,4,9,false,null,1167,0,0,0
1169,10,6,8,false,null,1168,0,0,0
1170,28,41,34,false,null,1169,0,0,0
1171,203,184,176,false,null,1170,0,0,0
1172,9,9,7,false,null,1171,0,0,0
1173,40,23,55,false,null,1172,0,0,0
1174,210,139,126,false,null,1173,0,0,0
1175,69,69,31,false,null,1174,0,0,0
1176,4,6,3,false,null,1175,0,0,0
1177,64,15,36,false,null,1176,0,0,0
1178,209,139,185,false,null,1177,0,0,0
1179,7,15,49,false,null,1178,0,0,0
1180,33,16,75,false,null,1179,0,0,0
1181,10,32,66,false,null,1180,0,0,0
1182,16,23,56,false,null,1181,0,0,0
1183,200,150,71,false,null,1182,0,0,0
1184,42,27,74,false,null,1183,0,0,0
1185,73,152,162,false,null,1184,0,0,0
1186,25,32,48,false,null,1185,0,0,0
1187,10,30,95,false,null,1186,0,0,0
1188,6,40,24,false,null,1187,0,0,0
1189,52,43,27,false,null,1188,0,0,0
1190,140,108,151,false,null,1189,0,0,0
1191,61,52,50,false,null,1190,0,0,0
1192,20,37,76,false,null,1191,0,0,0
1193,75,178,107,false,null,1192,0,0,0
1194,40,31,81,false,null,1193,0,0,0
1195,89,160,125,false,null,1194,0,0,0
1196,8,7,3,false,null,1195,0,0,0
1197,14,5,13,false,null,1196,0,0,0
1198,2,2,9,false,null,1197,0,0,0
1199,39,18,44,false,null,1198,0,0,0
1200,39,32,48,false,null,1199,0,0,0
1201,2,3,8,false,null,1200,0,0,0
1202,87,215,238,false,null,1201,0,0,0
1203,4,5,9,false,null,1202,0,0,0
1204,249,218,239,false,null,1203,0,0,0
1205,146,174,109,false,null,1204,0,0,0
1206,6,4,9,false,null,1205,0,0,0
1207,19,32,42,false,null,1206,0,0,0
1208,126,236,100,false,null,1207,0,0,0
1209,247,230,194,false,null,1208,0,0,0
1210,127,147,99,false,null,1209,0,0,0
1211,55,6,24,false,null,1210,0,0,0
1212,6,6,4,false,null,1211,0,0,0
1213,4,6,5,false,null,1212,0,0,0
1214,69,39,50,false,null,1213,0,0,0
1215,16,69,23,false,null,1214,0,0,0
1216,2,8,5,false,null,1215,0,0,0
1217,9,9,5,false,null,1216,0,0,0
1218,47,36,7,false,null,1217,0,0,0
1219,37,59,55,false,null,1218,0,0,0
1220,7,10,7,false,null,1219,0,0,0
1221,137,179,220,false,null,1220,0,0,0
1222,170,96,186,false,null,1221,0,0,0
1223,9,6,7,false,null,1222,0,0,0
1224,59,7,23,false,null,1223,0,0,0
1225,42,14,52,false,null,1224,0,0,0
1226,7,5,2,false,null,1225,0,0,0
1227,12,12,12,false,null,1226,0,0,0
1228,16,24,87,false,null,1227,0,0,0
1229,27,5,67,false,null,1228,0,0,0
1230,39,6,73,false,null,1229,0,0,0
1231,22,18,50,false,null,1230,0,0,0
1232,7,62,50,false,null,1231,0,0,0
1233,121,201,250,false,null,1232,0,0,0
1234,8,8,9,false,null,1233,0,0,0
1235,106,120,229,false,null,1234,0,0,0
1236,7,32,75,false,null,1235,0,0,0
1237,34,20,37,false,null,1236,0,0,0
1238,28,26,34,false,null,1237,0,0,0
1239,32,18,3,false,null,1238,0,0,0
1240,2,10,8,false,null,1239,0,0,0
1241,33,43,54,false,null,1240,0,0,0
1242,4,5,3,false,null,1241,0,0,0
1243,10,5,3,false,null,1242,0,0,0
1244,3,10,5,false,null,1243,0,0,0
1245,49,32,56,false,null,1244,0,0,0
1246,248,133,73,false,null,1245,0,0,0
1247,45,23,59,false,null,1246,0,0,0
1248,23,45,93,false,null,1247,0,0,0
1249,35,26,19,false,null,1248,0,0,0
1250,11,17,68,false,null,1249,0,0,0
1251,144,188,110,false,null,1250,0,0,0
1252,7,3,3,false,null,1251,0,0,0
1253,17,35,60,false,null,1252,0,0,0
1254,45,13,67,false,null,1253,0,0,0
1255,72,182,218,false,null,1254,0,0,0
1256,62,36,12,false,null,1255,0,0,0
1257,59,69,54,false,null,1256,0,0,0
1258,7,5,2,false,null,1257,0,0,0
1259,5,10,4,false,null,1258,0,0,0
1260,30,7,41,false,null,1259,0,0,0
1261,17,58,57,false,null,1260,0,0,0
1262,32,9,76,false,null,1261,0,0,0
1263,3,5,4,false,null,1262,0,0,0
1264,31,5,35,false,null,1263,0,0,0
1265,199,89,76,false,null,1264,0,0,0
1266,7,34,34,false,null,1265,0,0,0
1267,75,177,144,false,null,1266,0,0,0
1268,3,10,4,false,null,1267,0,0,0
1269,55,5,43,false,null,1268,0,0,0
1270,184,178,71,false,null,1269,0,0,0
1271,195,169,134,false,null,1270,0,0,0
1272,32,17,97,false,null,1271,0,0,0
1273,10,7,5,false,null,1272,0,0,0
1274,12,22,33,false,null,1273,0,0,0
1275,227,169,218,false,null,1274,0,0,0
1276,206,114,237,false,null,1275,0,0,0
1277,7,20,4,false,null,1276,0,0,0
1278,113,91,121,false,null,1277,0,0,0
1279,3,8,8,false,null,1278,0,0,0
1280,50,12,10,false,null,1279,0,0,0
1281,9,9,5,false,null,1280,0,0,0
1282,184,174,166,false,null,1281,0,0,0
1283,10,10,8,false,null,1282,0,0,0
1284,2,2,5,false,null,1283,0,0,0
1285,177,175,76,false,null,1284,0,0,0
1286,24,30,45,false,null,1285,0,0,0
1287,8,9,7,false,null,1286,0,0,0
1288,48,20,35,false,null,1287,0,0,0
1289,141,162,242,false,null,1288,0,0,0
1290,28,10,33,false,null,1289,0,0,0
1291,29,18,62,false,null,1290,0,0,0
1292,71,79,185,false,null,1291,0,0,0
1293,5,8,6,false,null,1292,0,0,0
1294,41,48,24,false,null,1293,0,0,0
1295,5,37,60,false,null,1294,0,0,0
1296,170,152,221,false,null,1295,0,0,0
1297,9,13,4,false,null,1296,0,0,0
1298,35,7,17,false,null,1297,0,0,0
1299,51,63,49,false,null,1298,0,0,0
1300,6,23,8,false,null,1299,0,0,0
1301,4,5,4,false,null,1300,0,0,0
1302,4,10,3,false,null,1301,0,0,0
1303,29,12,97,false,null,1302,0,0,0
1304,6,4,6,false,null,1303,0,0,0
1305,24,40,30,false,null,1304,0,0,0
1306,10,30,29,false,null,1305,0,0,0
1307,3,9,10,false,null,1306,0,0,0
1308,55,13,62,false,null,1307,0,0,0
1309,23,12,44,false,null,1308,0,0,0
1310,36,40,68,false,null,1309,0,0,0
1311,89,135,143,false,null,1310,0,0,0
1312,14,44,5,false,null,1311,0,0,0
1313,58,41,11,false,null,1312,0,0,0
1314,170,219,68,false,null,1313,0,0,0
1315,49,9,13,false,null,1314,0,0,0
1316,64,45,6,false,null,1315,0,0,0
1317,30,6,9,false,null,1316,0,0,0
1318,39,39,33,false,null,1317,0,0,0
1319,216,78,171,false,null,1318,0,0,0
1320,20,13,37,false,null,1319,0,0,0
