PresentId,Dimension1,Dimension2,Dimension3
6321,247,153,93
6322,19,45,41
6323,45,15,51
6324,30,23,99
6325,6,9,9
6326,4,2,2
6327,21,11,47
6328,37,54,34
6329,25,31,10
6330,46,31,68
6331,9,6,41
6332,7,33,60
6333,30,16,38
6334,104,183,116
6335,6,5,6
6336,7,8,3
6337,60,39,52
6338,13,41,79
6339,18,13,5
6340,24,5,43
6341,55,44,7
6342,3,8,8
6343,25,18,18
6344,8,10,4
6345,21,27,23
6346,33,47,18
6347,97,249,78
6348,95,192,241
6349,34,23,21
6350,48,68,66
6351,143,103,181
6352,2,6,5
6353,38,40,61
6354,42,38,46
6355,70,16,17
6356,63,5,9
6357,2,3,6
6358,42,6,71
6359,79,92,156
6360,6,38,62
6361,32,51,7
6362,186,161,118
6363,9,9,7
6364,150,120,127
6365,10,3,4
6366,19,19,14
6367,5,10,2
6368,24,12,60
6369,22,31,66
6370,8,2,3
6371,75,93,84
6372,241,149,213
6373,12,41,35
6374,22,24,36
6375,10,6,58
6376,45,16,73
6377,7,6,10
6378,58,29,56
6379,32,40,63
6380,10,4,3
6381,8,38,49
6382,10,4,7
6383,7,8,10
6384,25,53,66
6385,34,41,30
6386,55,28,29
6387,5,9,9
6388,201,106,66
6389,49,26,28
6390,116,80,233
6391,61,26,47
6392,75,145,177
6393,40,34,8
6394,44,13,33
6395,42,29,10
6396,6,16,9
6397,6,2,9
6398,221,151,192
6399,86,110,179
6400,10,6,8
6401,119,211,235
6402,15,40,74
6403,3,8,7
6404,7,5,9
6405,4,5,10
6406,10,3,6
6407,6,6,8
6408,44,43,15
6409,59,33,19
6410,10,7,10
6411,216,146,121
6412,35,18,50
6413,5,2,7
6414,2,8,6
6415,36,25,84
6416,27,43,67
6417,204,226,87
6418,5,3,4
6419,5,4,10
6420,61,8,6
6421,7,27,24
6422,15,53,66
6423,10,7,9
6424,2,6,3
6425,12,38,28
6426,240,160,190
6427,201,144,235
6428,19,35,17
6429,9,9,10
6430,4,10,9
6431,100,124,213
6432,16,51,64
6433,37,16,70
6434,48,12,22
6435,4,7,4
6436,22,21,55
6437,5,3,9
6438,9,12,69
6439,62,64,9
6440,179,126,220
6441,207,70,104
6442,36,63,5
6443,23,20,31
6444,13,18,11
6445,56,18,60
6446,8,8,6
6447,2,10,9
6448,151,102,161
6449,26,36,39
6450,27,30,45
6451,151,220,235
6452,8,6,9
6453,5,10,7
6454,89,137,123
6455,5,2,2
6456,9,9,9
6457,9,7,3
6458,31,36,65
6459,5,9,8
6460,245,108,80
6461,74,138,165
6462,223,225,142
6463,3,6,7
6464,57,17,34
6465,150,226,111
6466,4,9,7
6467,3,4,5
6468,31,56,49
6469,43,51,16
6470,29,45,48
6471,4,10,2
6472,12,19,22
6473,15,16,44
6474,47,35,5
6475,77,186,187
6476,203,146,145
6477,195,239,236
6478,137,95,211
6479,47,12,50
6480,63,36,33
6481,82,199,174
6482,230,242,223
6483,186,128,139
6484,30,32,43
6485,109,214,121
6486,61,22,24
6487,86,132,199
6488,203,172,173
6489,60,43,35
6490,30,45,38
6491,9,2,8
6492,36,22,75
6493,7,3,9
6494,77,102,129
6495,39,66,39
6496,35,12,37
6497,11,19,50
6498,10,8,3
6499,14,35,37
6500,172,248,227
6501,5,7,4
6502,19,50,53
6503,57,43,55
6504,47,35,45
6505,45,41,97
6506,35,55,56
6507,41,31,23
6508,34,37,69
6509,232,244,249
6510,57,60,63
6511,8,4,10
6512,7,8,4
6513,16,8,4
6514,73,74,179
6515,40,11,5
6516,6,5,4
6517,9,4,5
6518,47,48,48
6519,164,179,109
6520,2,9,9
6521,225,93,99
6522,7,7,4
6523,107,164,167
6524,235,209,150
6525,2,10,8
6526,53,50,22
6527,10,17,82
6528,10,3,7
6529,26,11,32
6530,10,8,10
6531,130,95,138
6532,38,12,2
6533,10,7,6
6534,3,3,10
6535,76,111,187
6536,162,161,227
6537,200,142,231
6538,7,3,6
6539,36,39,81
6540,25,31,70
6541,6,2,8
6542,45,57,12
6543,43,51,5
6544,8,5,10
6545,231,78,141
6546,45,24,92
6547,21,13,63
6548,17,18,9
6549,12,16,65
6550,16,13,16
6551,14,31,4
6552,15,21,84
6553,10,7,9
6554,41,12,38
6555,97,160,158
6556,5,17,34
6557,37,30,69
6558,55,19,44
6559,5,10,8
6560,9,5,6
6561,169,201,168
6562,10,32,38
6563,5,3,6
6564,64,60,69
6565,2,2,6
6566,2,4,9
6567,4,7,4
6568,9,14,23
6569,47,57,17
6570,29,45,64
6571,10,5,8
6572,2,4,5
6573,29,8,54
6574,7,5,10
6575,29,31,84
6576,13,39,7
6577,6,10,9
6578,18,36,17
6579,8,4,8
6580,4,10,10
6581,229,163,157
6582,216,189,250
6583,28,38,68
6584,7,7,2
6585,14,9,64
6586,237,236,218
6587,2,7,7
6588,8,31,55
6589,54,31,65
6590,222,212,239
6591,238,151,230
6592,45,6,54
6593,27,13,20
6594,18,22,33
6595,48,38,22
6596,5,7,2
6597,61,19,57
6598,20,17,14
6599,60,68,13
6600,50,54,67
6601,161,185,180
6602,59,14,53
6603,18,20,53
6604,158,69,81
6605,29,28,69
6606,20,57,19
6607,40,28,77
6608,6,45,35
6609,59,49,55
6610,45,43,3
6611,28,46,13
6612,2,9,8
6613,5,9,7
6614,231,123,178
6615,187,248,68
6616,203,211,131
6617,238,202,169
6618,5,9,2
6619,58,68,36
6620,32,14,46
6621,4,9,2
6622,117,234,161
6623,23,18,89
6624,7,9,6
6625,77,130,109
6626,23,36,23
6627,10,11,10
6628,9,3,9
6629,65,63,52
6630,12,36,56
6631,29,9,31
6632,35,42,22
6633,59,65,23
6634,33,18,7
6635,69,16,6
6636,10,10,9
6637,8,2,3
6638,97,217,140
6639,19,7,34
6640,4,8,3
6641,140,98,187
6642,9,7,68
6643,10,6,33
6644,5,67,55
6645,8,5,12
6646,5,9,4
6647,10,7,2
6648,35,64,55
6649,26,10,68
6650,3,10,6
6651,102,149,112
6652,2,8,8
6653,199,136,105
6654,10,10,9
6655,10,8,2
6656,139,132,204
6657,39,36,77
6658,8,5,2
6659,9,5,10
6660,32,64,55
6661,140,223,226
6662,25,26,35
6663,237,101,119
6664,137,233,183
6665,167,97,95
6666,8,10,4
6667,235,154,209
6668,7,2,7
6669,209,192,178
6670,52,28,51
6671,29,27,14
6672,37,21,39
6673,198,222,170
6674,30,13,60
6675,4,7,2
6676,38,10,70
6677,26,41,17
6678,2,8,4
6679,14,63,22
6680,69,26,33
6681,42,39,5
6682,6,4,3
6683,18,37,60
6684,92,200,205
6685,61,57,61
6686,18,20,16
6687,92,173,198
6688,56,11,23
6689,85,206,115
6690,2,4,6
6691,15,32,56
6692,52,33,11
6693,9,2,3
6694,212,119,116
6695,57,19,11
6696,33,27,45
6697,75,78,152
6698,7,5,6
6699,8,3,5
6700,39,36,33
6701,29,13,58
6702,21,22,17
6703,8,2,2
6704,9,9,6
6705,16,37,77
6706,10,3,3
6707,9,5,4
6708,65,49,32
6709,68,8,48
6710,6,9,2
6711,36,39,44
6712,41,46,28
6713,10,3,10
6714,43,51,62
6715,110,230,183
6716,13,8,60
6717,9,65,49
6718,179,180,75
6719,43,28,29
6720,47,34,47
6721,216,158,245
6722,54,41,51
6723,6,10,4
6724,5,13,55
6725,192,175,72
6726,36,26,61
6727,210,228,110
6728,53,6,37
6729,144,95,233
6730,139,72,209
6731,6,16,84
6732,66,14,61
6733,35,8,20
6734,39,60,52
6735,140,227,96
6736,47,45,55
6737,54,54,10
6738,17,63,29
6739,244,115,135
6740,6,6,10
6741,7,8,10
6742,38,6,68
6743,31,35,67
6744,128,230,159
6745,35,61,32
6746,30,12,47
6747,17,42,52
6748,32,35,75
6749,150,118,239
6750,10,5,7
6751,9,8,2
6752,6,6,5
6753,5,10,2
6754,28,10,49
6755,228,105,90
6756,248,137,242
6757,2,3,6
6758,51,9,11
6759,213,169,237
6760,64,45,28
6761,192,207,151
6762,14,7,42
6763,12,27,20
6764,63,38,40
6765,5,2,7
6766,89,227,231
6767,44,63,44
6768,250,152,120
6769,63,41,62
6770,167,189,232
6771,32,35,23
6772,45,24,92
6773,88,140,170
6774,190,236,153
6775,7,43,14
6776,43,54,67
6777,37,15,42
6778,16,39,51
6779,125,106,87
6780,77,185,145
6781,5,2,10
6782,42,41,70
6783,202,234,74
6784,219,110,206
6785,116,157,184
6786,15,42,23
6787,55,61,29
6788,3,10,6
6789,219,153,201
6790,183,150,68
6791,56,59,48
6792,236,179,65
6793,30,22,41
6794,70,7,10
6795,34,28,75
6796,143,74,216
6797,7,5,3
6798,9,2,10
6799,4,9,10
6800,41,65,50
6801,10,4,6
6802,185,165,197
6803,8,5,6
6804,13,65,44
6805,10,10,3
6806,6,35,55
6807,6,8,3
6808,84,240,242
6809,21,26,45
6810,52,42,16
6811,7,6,3
6812,223,160,185
6813,114,180,145
6814,8,5,10
6815,39,25,85
6816,2,5,8
6817,19,53,28
6818,57,57,18
6819,14,39,23
6820,83,225,195
6821,25,40,54
6822,69,19,37
6823,155,135,128
6824,23,26,37
6825,21,23,26
6826,45,29,29
6827,3,2,10
6828,34,24,9
6829,9,10,7
6830,42,42,45
6831,17,17,68
6832,5,40,27
6833,29,14,13
6834,7,32,22
6835,208,109,181
6836,5,6,7
6837,27,38,37
6838,8,3,8
6839,3,3,4
6840,4,2,3
6841,9,10,7
6842,5,10,4
6843,171,204,81
6844,11,37,99
6845,219,68,132
6846,18,29,40
6847,248,100,168
6848,34,29,92
6849,204,181,93
6850,36,63,52
6851,13,16,87
6852,55,50,37
6853,4,7,6
6854,5,14,71
6855,3,3,6
6856,47,9,25
6857,40,56,47
6858,43,11,78
6859,5,5,3
6860,8,42,33
6861,31,11,26
6862,132,113,109
6863,39,6,35
6864,28,8,69
6865,26,24,46
6866,213,141,125
6867,62,21,45
6868,3,10,8
6869,160,172,202
6870,51,55,58
6871,3,6,3
6872,15,41,12
6873,8,9,4
6874,184,120,242
6875,57,36,57
6876,16,45,25
6877,41,28,82
6878,27,40,34
6879,46,37,23
6880,19,38,77
6881,6,36,99
6882,44,9,55
6883,97,193,82
6884,16,15,45
6885,66,8,55
6886,21,12,77
6887,83,174,100
6888,235,104,224
6889,58,10,22
6890,205,65,74
6891,163,250,99
6892,7,7,3
6893,10,7,6
6894,166,249,92
6895,125,140,113
6896,10,4,2
6897,44,41,32
6898,167,120,161
6899,28,24,68
6900,9,3,4
6901,7,10,7
6902,45,57,34
6903,10,7,3
6904,9,3,2
6905,217,241,227
6906,9,27,12
6907,9,3,2
6908,222,114,135
6909,41,17,7
6910,52,28,18
6911,6,10,7
6912,23,40,2
6913,234,110,179
6914,14,14,52
6915,64,35,6
6916,183,195,148
6917,113,227,198
6918,43,70,25
6919,31,13,25
6920,45,31,83
6921,27,48,63
6922,80,210,79
6923,10,6,3
6924,8,8,3
6925,3,4,2
6926,14,9,50
6927,3,3,10
6928,121,132,181
6929,144,94,239
6930,154,113,235
6931,2,5,5
6932,29,32,73
6933,17,13,44
6934,64,13,49
6935,10,3,10
6936,208,131,75
6937,25,45,64
6938,43,31,6
6939,177,139,101
6940,10,7,6
6941,38,25,57
6942,5,6,2
6943,8,5,3
6944,21,25,68
6945,41,30,14
6946,107,93,142
6947,17,52,48
6948,10,31,71
6949,4,6,10
6950,25,37,38
6951,26,62,6
6952,7,40,33
6953,15,44,53
6954,29,42,44
6955,17,43,40
6956,2,2,5
6957,15,13,67
6958,121,183,120
6959,45,6,85
6960,41,42,32
6961,4,7,4
6962,14,37,58
6963,192,95,199
6964,18,26,74
6965,6,9,5
6966,61,36,61
6967,11,61,54
6968,21,36,85
6969,119,247,226
6970,14,34,63
6971,3,7,6
6972,167,183,246
6973,11,5,39
6974,5,5,4
6975,124,109,93
6976,19,43,46
6977,35,12,21
6978,49,42,42
6979,10,8,7
6980,36,38,3
6981,194,214,148
6982,9,7,91
6983,23,57,47
6984,118,193,216
6985,45,25,4
6986,14,9,30
6987,151,231,96
6988,6,19,41
6989,5,9,8
6990,82,70,143
6991,32,14,49
6992,6,59,8
6993,7,6,84
6994,10,5,5
6995,2,3,10
6996,36,47,8
6997,80,126,157
6998,8,6,7
6999,242,69,165
7000,5,4,7
7001,17,26,97
7002,7,5,3
7003,2,2,2
7004,5,12,60
7005,40,28,12
7006,9,4,4
7007,12,20,41
7008,19,60,48
7009,9,8,7
7010,33,5,85
7011,80,217,92
7012,7,7,8
7013,42,13,88
7014,222,248,126
7015,32,70,8
7016,23,40,51
7017,6,6,4
7018,103,120,201
7019,135,85,118
7020,175,242,150
7021,39,32,29
7022,10,7,3
7023,22,15,92
7024,166,129,95
7025,26,40,70
7026,239,239,122
7027,25,49,55
7028,30,42,45
7029,8,5,9
7030,7,2,10
7031,149,141,159
7032,106,81,84
7033,36,31,88
7034,9,10,6
7035,34,57,10
7036,8,10,8
7037,43,24,22
7038,16,45,78
7039,45,45,43
7040,7,46,6
7041,23,25,32
7042,23,14,75
7043,109,106,159
7044,39,33,10
7045,40,23,33
7046,136,186,221
7047,142,91,190
7048,62,46,6
7049,5,10,9
7050,171,85,224
7051,62,15,63
7052,63,65,66
7053,2,2,3
7054,65,23,67
7055,9,10,6
7056,17,30,34
7057,44,7,37
7058,5,26,40
7059,14,21,51
7060,236,176,91
7061,26,33,61
7062,34,26,55
7063,13,29,22
7064,85,204,122
7065,9,6,10
7066,6,14,36
7067,29,23,63
7068,8,8,9
7069,6,9,9
7070,8,4,7
7071,4,5,4
7072,20,19,65
7073,216,169,205
7074,3,4,5
7075,8,2,3
7076,7,3,6
7077,4,7,10
7078,2,2,8
7079,18,62,28
7080,10,10,4
7081,90,241,189
7082,134,158,233
7083,21,8,22
7084,245,128,88
7085,22,17,37
7086,10,4,7
7087,208,157,141
7088,179,169,179
7089,132,105,237
7090,8,3,9
7091,21,34,50
7092,27,21,82
7093,5,3,5
7094,18,9,84
7095,20,17,33
7096,30,29,9
7097,21,19,84
7098,31,19,10
7099,10,40,11
7100,6,5,8
7101,68,21,47
7102,7,7,10
7103,63,9,56
7104,110,203,153
7105,164,173,172
7106,16,24,45
7107,34,31,23
7108,110,205,224
7109,11,68,54
7110,240,87,231
7111,42,31,33
7112,68,56,24
7113,10,2,6
7114,107,124,245
7115,113,132,88
7116,9,9,6
7117,5,6,3
7118,6,38,79
7119,152,134,250
7120,192,179,120
7121,249,246,69
7122,6,28,45
7123,31,11,78
7124,5,8,3
7125,180,227,168
7126,88,182,74
7127,9,36,39
7128,72,172,108
7129,27,21,60
7130,47,7,67
7131,29,43,14
7132,70,6,25
7133,45,57,57
7134,87,178,122
7135,93,74,161
7136,78,174,114
7137,38,37,49
7138,21,45,70
7139,172,124,149
7140,231,193,152
7141,5,35,45
7142,8,5,4
7143,39,17,94
7144,194,246,139
7145,36,42,98
7146,37,20,9
7147,4,9,9
7148,79,241,211
7149,41,36,50
7150,37,31,49
7151,163,170,220
7152,2,9,6
7153,44,5,49
7154,26,29,27
7155,34,26,50
7156,218,241,204
7157,172,210,206
7158,26,48,23
7159,6,5,10
7160,10,4,4
7161,99,202,82
7162,5,6,7
7163,33,21,66
7164,7,61,19
7165,8,52,26
7166,40,18,33
7167,8,10,9
7168,28,29,44
7169,37,64,36
7170,8,44,65
7171,13,5,75
7172,8,5,6
7173,18,12,21
7174,28,63,12
7175,23,34,17
7176,185,188,85
7177,8,4,7
7178,40,30,88
7179,104,65,175
7180,180,122,155
7181,154,223,164
7182,60,46,19
7183,40,14,6
7184,42,7,64
7185,31,29,27
7186,2,5,7
7187,4,9,3
7188,133,242,130
7189,28,52,56
7190,179,214,148
7191,23,30,30
7192,35,42,39
7193,232,224,241
7194,18,6,50
7195,44,46,35
7196,12,23,64
7197,8,39,34
7198,37,29,70
7199,10,8,9
7200,217,221,108
7201,2,7,5
7202,154,120,137
7203,108,87,160
7204,7,24,96
7205,27,18,58
7206,8,4,6
7207,40,40,78
7208,8,8,2
7209,5,5,2
7210,25,28,34
7211,3,8,5
7212,28,9,92
7213,67,78,75
7214,230,188,155
7215,9,5,9
7216,70,64,41
7217,11,30,94
7218,15,54,38
7219,26,45,13
7220,5,10,10
7221,236,93,191
7222,47,38,47
7223,184,124,74
7224,6,3,6
7225,36,42,5
7226,223,137,238
7227,5,9,9
7228,10,6,5
7229,104,236,192
7230,9,10,2
7231,13,35,87
7232,10,3,5
7233,52,15,33
7234,4,5,3
7235,119,95,118
7236,43,6,87
7237,10,5,7
7238,6,3,8
7239,215,216,225
7240,42,21,70
7241,26,18,50
7242,21,57,65
7243,29,19,2
7244,188,161,70
7245,28,7,59
7246,9,32,77
7247,10,7,10
7248,21,11,68
7249,32,21,34
7250,152,146,168
7251,20,9,19
7252,23,15,30
7253,8,5,6
7254,2,5,4
7255,3,6,8
7256,11,5,82
7257,36,40,75
7258,126,69,149
7259,7,35,15
7260,18,45,22
7261,16,41,26
7262,5,9,3
7263,34,24,15
7264,90,149,144
7265,31,11,28
7266,21,53,34
7267,5,5,2
7268,20,19,11
7269,175,109,229
7270,13,33,72
7271,126,90,215
7272,37,52,18
7273,16,5,83
7274,161,217,98
7275,36,8,5
7276,17,28,75
7277,42,19,80
7278,23,64,9
7279,156,124,169
7280,4,10,4
7281,6,9,3
7282,5,8,8
7283,21,7,69
7284,7,21,12
7285,6,3,8
7286,7,3,4
7287,91,183,230
7288,246,118,96
7289,30,23,50
7290,68,218,212
7291,23,31,13
7292,43,38,71
7293,8,5,7
7294,6,10,10
7295,8,9,2
7296,185,248,152
7297,28,34,54
7298,9,7,7
7299,42,24,32
7300,2,8,6
7301,40,10,66
7302,2,9,9
7303,26,16,34
7304,60,33,68
7305,50,24,19
7306,6,25,51
7307,9,9,4
7308,39,23,13
7309,62,68,66
7310,9,6,8
7311,64,6,5
7312,58,19,32
7313,122,82,128
7314,8,5,2
7315,71,110,234
7316,35,59,61
7317,2,3,4
7318,28,22,52
7319,40,39,20
7320,2,4,6
7321,11,6,83
7322,29,30,81
7323,211,90,166
7324,51,33,19
7325,37,18,16
7326,9,5,6
7327,162,178,207
7328,39,19,70
7329,3,10,7
7330,73,162,185
7331,4,7,2
7332,5,13,92
7333,34,40,23
7334,42,14,45
7335,12,28,5
7336,69,234,160
7337,231,71,120
7338,15,57,27
7339,35,40,29
7340,18,41,61
7341,5,8,2
7342,10,8,10
7343,9,7,7
7344,60,48,57
7345,8,8,5
7346,64,15,47
7347,10,7,91
7348,53,9,35
7349,81,184,180
7350,36,7,91
7351,30,26,5
7352,8,8,6
7353,37,70,10
7354,235,95,177
7355,145,133,89
7356,16,45,86
7357,35,39,67
7358,9,12,63
7359,7,5,10
7360,9,5,6
7361,7,2,8
7362,5,5,8
7363,51,17,19
7364,24,64,36
7365,162,83,171
7366,53,29,36
7367,16,10,47
7368,60,14,51
7369,5,8,6
7370,10,7,4
7371,231,97,65
7372,7,7,2
7373,130,149,223
7374,3,6,7
7375,31,9,38
7376,2,10,5
7377,63,46,42
7378,228,196,161
7379,233,210,249
7380,3,9,6
7381,88,236,213
7382,189,196,213
7383,82,89,182
7384,20,40,28
7385,40,51,16
7386,8,7,6
7387,67,81,138
7388,35,31,66
7389,72,95,186
7390,250,66,128
7391,247,242,186
7392,172,230,184
7393,13,62,38
7394,83,113,218
7395,12,16,78
7396,11,16,87
7397,19,21,13
7398,232,78,180
7399,235,191,190
7400,47,47,52
7401,45,22,20
7402,204,95,109
7403,27,33,12
7404,3,4,3
7405,25,26,6
7406,18,17,97
7407,53,67,8
7408,14,23,99
7409,12,46,30
7410,5,3,10
7411,26,57,27
7412,6,3,9
7413,42,62,43
7414,23,15,21
7415,229,79,106
7416,8,6,10
7417,7,9,4
7418,70,15,37
7419,173,171,123
7420,7,2,8
7421,173,214,202
7422,5,2,9
7423,36,42,20
7424,3,4,7
7425,7,7,4
7426,41,26,59
7427,3,7,7
7428,29,64,28
7429,82,179,153
7430,31,26,57
7431,12,19,7
7432,157,234,91
7433,42,16,75
7434,157,100,106
7435,180,233,113
7436,110,162,250
7437,19,39,54
7438,115,67,148
7439,190,68,144
7440,138,231,102
7441,23,19,22
7442,33,66,67
7443,34,20,46
7444,19,69,58
7445,17,54,56
7446,36,27,24
7447,9,3,9
7448,7,24,66
7449,10,7,7
7450,11,6,4
7451,2,10,2
7452,3,9,8
7453,42,48,24
7454,107,144,216
7455,138,148,93
7456,65,62,64
7457,245,95,205
7458,38,35,37
7459,10,9,10
7460,5,2,2
7461,35,6,54
7462,156,210,171
7463,3,9,5
7464,107,207,231
7465,10,8,8
7466,169,178,151
7467,7,2,2
7468,19,34,7
7469,30,33,46
7470,13,29,4
7471,8,6,4
7472,221,212,172
7473,40,54,67
7474,4,10,10
7475,239,186,197
7476,18,29,32
7477,8,9,4
7478,176,117,151
7479,238,213,89
7480,61,43,38
7481,10,65,69
7482,15,47,50
7483,9,10,5
7484,116,240,120
7485,81,148,220
7486,27,40,64
7487,7,4,10
7488,9,37,38
7489,6,39,12
7490,30,62,35
7491,7,58,46
7492,7,7,9
7493,15,29,52
7494,38,6,48
7495,12,12,17
7496,45,25,42
7497,9,9,4
7498,15,11,28
7499,9,15,48
7500,2,10,10
7501,229,219,103
7502,53,59,18
7503,154,220,247
7504,9,4,5
7505,45,11,54
7506,81,230,181
7507,136,168,139
7508,25,39,34
7509,49,28,27
7510,29,69,31
7511,7,2,10
7512,10,8,9
7513,43,16,51
7514,14,35,7
7515,2,2,7
7516,7,43,4
7517,191,237,247
7518,33,32,6
7519,36,7,18
7520,136,249,100
7521,9,6,4
7522,6,5,96
7523,23,32,2
7524,30,56,5
7525,232,107,216
7526,102,138,233
7527,11,35,66
7528,67,53,24
7529,29,21,23
7530,7,4,4
7531,111,137,80
7532,9,8,9
7533,26,31,55
7534,6,3,8
7535,47,58,19
7536,134,162,87
7537,19,28,59
7538,8,6,2
7539,33,54,45
7540,42,11,71
7541,34,42,20
7542,64,19,52
7543,2,9,7
7544,3,6,2
7545,21,30,95
7546,218,120,85
7547,22,18,16
7548,64,40,53
7549,65,52,24
7550,65,18,13
7551,3,2,3
7552,21,23,63
7553,23,9,94
7554,6,6,4
7555,161,237,141
7556,118,163,238
7557,38,32,34
7558,14,33,65
7559,66,6,46
7560,28,12,82
7561,194,129,197
7562,205,130,181
7563,59,60,70
7564,44,12,30
7565,180,180,109
7566,34,37,10
7567,6,5,9
7568,8,13,46
7569,246,185,190
7570,7,3,10
7571,44,36,99
7572,5,10,10
7573,155,227,128
7574,53,36,59
7575,122,160,132
7576,178,91,126
7577,16,25,10
7578,56,68,26
7579,144,223,241
7580,196,116,139
7581,184,246,178
7582,38,13,10
7583,88,98,70
7584,43,34,74
7585,14,47,15
7586,29,25,95
7587,39,28,20
7588,20,12,14
7589,9,3,5
7590,85,233,166
7591,94,231,66
7592,30,10,28
7593,70,17,69
7594,229,132,206
7595,171,192,196
7596,33,13,15
7597,169,205,174
7598,25,14,56
7599,26,22,33
7600,4,9,7
7601,5,67,56
7602,7,8,4
7603,51,69,11
7604,42,30,82
7605,199,207,166
7606,26,19,63
7607,39,9,46
7608,43,13,63
7609,192,156,146
7610,16,12,6
7611,130,192,160
7612,9,4,4
7613,35,15,17
7614,101,229,152
7615,80,73,215
7616,7,36,65
7617,43,58,60
7618,44,49,44
7619,48,8,57
7620,211,138,193
7621,93,201,185
7622,96,88,154
7623,16,28,33
7624,107,99,235
7625,7,7,3
7626,6,4,8
7627,41,29,67
7628,3,7,5
7629,34,10,60
7630,45,19,39
7631,61,32,65
7632,6,3,6
7633,8,5,7
7634,123,191,238
7635,43,40,9
7636,52,64,67
7637,114,192,83
7638,10,9,7
7639,4,6,7
7640,28,23,59
7641,10,2,5
7642,217,199,174
7643,115,109,90
7644,9,16,16
7645,195,188,242
7646,19,33,12
7647,7,4,2
7648,16,6,45
7649,45,56,14
7650,8,10,5
7651,30,39,66
7652,59,16,29
7653,5,7,4
7654,31,41,30
7655,18,22,95
7656,108,156,67
7657,163,211,218
7658,33,32,24
7659,62,24,55
7660,27,21,94
7661,218,111,88
7662,30,8,50
7663,5,39,57
7664,82,151,238
7665,5,8,48
7666,7,6,3
7667,13,42,84
7668,38,24,24
7669,37,30,71
7670,9,5,9
7671,5,38,28
7672,29,7,48
7673,211,126,245
7674,6,4,6
7675,243,128,86
7676,52,30,25
7677,5,8,6
7678,59,19,55
7679,211,233,139
7680,31,42,79
7681,28,35,97
7682,91,155,126
7683,7,9,8
7684,40,18,3
7685,19,60,57
7686,43,11,51
7687,45,31,61
7688,9,5,8
7689,5,63,39
7690,40,36,76
7691,222,116,203
7692,48,57,40
7693,13,7,2
7694,9,43,64
7695,32,69,63
7696,111,85,146
7697,10,4,8
7698,60,67,20
7699,108,123,147
7700,14,45,50
7701,8,7,3
7702,8,43,24
7703,81,93,243
7704,65,54,40
7705,37,15,63
7706,43,38,18
7707,8,35,46
7708,40,26,97
7709,59,62,32
7710,155,97,219
7711,48,35,38
7712,21,28,30
7713,10,3,5
7714,7,6,10
7715,14,15,53
7716,23,17,52
7717,20,32,65
7718,53,12,17
7719,28,69,34
7720,14,38,41
7721,68,35,53
7722,5,9,93
7723,96,91,110
7724,38,29,24
7725,189,141,207
7726,179,184,99
7727,10,7,2
7728,34,8,58
7729,66,18,20
7730,230,134,177
7731,93,248,214
7732,36,31,99
7733,5,36,35
7734,6,10,5
7735,7,14,34
7736,27,48,7
7737,21,45,47
7738,11,13,10
7739,14,66,44
7740,20,29,84
7741,26,21,3
7742,6,7,64
7743,66,65,70
7744,171,129,129
7745,25,22,47
7746,13,41,67
7747,215,213,155
7748,58,62,64
7749,7,7,7
7750,2,3,10
7751,24,12,65
7752,66,47,66
7753,20,67,60
7754,52,43,63
7755,3,10,3
7756,245,79,89
7757,16,23,13
7758,31,39,54
7759,32,18,13
7760,151,194,88
7761,13,59,41
7762,19,57,52
7763,5,32,5
7764,9,3,10
7765,13,21,66
7766,3,2,9
7767,41,60,49
7768,2,10,3
7769,238,223,76
7770,84,70,138
7771,39,48,30
7772,25,26,51
7773,140,243,179
7774,3,4,4
7775,29,41,14
7776,14,5,80
7777,121,208,153
7778,180,164,75
7779,13,66,16
7780,95,145,100
7781,131,102,114
7782,217,152,212
7783,22,8,70
7784,3,2,5
7785,43,15,21
7786,3,6,8
7787,6,2,8
7788,60,58,23
7789,12,40,18
7790,4,3,7
7791,86,165,105
7792,219,82,153
7793,38,68,12
7794,6,7,2
7795,203,126,82
7796,8,3,7
7797,112,67,211
7798,7,6,5
7799,12,21,85
7800,115,185,150
7801,74,223,215
7802,108,219,107
7803,45,52,10
7804,41,41,18
7805,7,3,9
7806,38,37,8
7807,207,79,129
7808,15,32,26
7809,12,9,30
7810,5,8,2
7811,56,16,29
7812,116,120,204
7813,44,43,38
7814,245,142,243
7815,14,29,5
7816,32,6,40
7817,33,33,78
7818,3,8,5
7819,5,8,7
7820,39,28,78
7821,10,7,7
7822,58,22,59
7823,46,43,19
7824,168,171,186
7825,26,55,70
7826,36,28,87
7827,9,38,76
7828,28,20,87
7829,10,43,55
7830,13,7,7
7831,181,90,234
7832,37,57,31
7833,45,34,17
7834,55,62,44
7835,9,2,4
7836,8,4,2
7837,3,10,5
7838,43,20,36
7839,10,4,2
7840,143,221,197
7841,131,175,181
7842,6,2,3
7843,128,84,98
7844,7,6,5
7845,245,134,234
7846,41,48,30
7847,37,22,11
7848,34,32,8
7849,24,35,20
7850,9,7,7
7851,8,9,2
7852,212,113,215
7853,25,52,23
7854,3,7,5
7855,147,214,107
7856,140,192,223
7857,75,93,209
7858,73,160,84
7859,12,37,9
7860,38,37,8
7861,153,135,81
7862,96,194,83
7863,178,172,137
7864,9,3,4
7865,53,49,37
7866,4,8,8
7867,9,7,75
7868,5,4,4
7869,5,23,24
7870,7,5,97
7871,21,6,19
7872,41,22,22
7873,148,198,208
